dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-0.8144250269041352,0.42903791738825225,-0.21028363772894954
3,-2.431228498203415,0.029074265307821166,-0.6277404989577796
5,-7.397931266516516,3.3633392506117657e-06,-1.910137639440374
8,-5.8897655825228545,3.937294445976144e-05,-1.5207309342784427
15,-24.55731946094593,6.547530526066277e-13,-6.340672619982592
30,-39.008173851827365,1.100884361303781e-15,-10.071867179606068
