dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,0.6208643960341199,0.5446649591035331,0.1603064977395515
3,-2.3499770756245573,0.03396491621150081,-0.6067614718575411
5,0.8118900100951608,0.4304434970583829,0.20962909920338196
8,-0.28223641587428966,0.7818917115046784,-0.07287312922495963
15,1.8866109594992178,0.08012678613509149,0.4871208551275244
30,-1.497879482336995,0.15636960863519875,-0.38675081931446453
