run_id,mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
1,"(10, -10)",HMC,7.928115833410489,148.50699918406121,1.0022437485133862,3757.7394006600143,4.640310287475586
1,"(20, 20)",HMC,7.755093727366642,154.72820950496484,1.0024296683701643,2605.0889984140786,5.216809988021851
1,"(5, 5)",HMC,1.9716397475709138,67.0841779594231,1.0409532966455939,100.14237997185427,6.1236608028411865
1,"(50, -50)",HMC,26.340419696298323,101.7157216468741,1.0009758665980026,3562.3316887943215,5.278746843338013
