run_id,mu,sampler,wasserstein_distance,swd_zscore,r_hat,ess,runtime
1,"(10, -10)",DEMetro,8.131122431050269,152.39390621613234,1.01195243763566,340.8374814064771,6.097482442855835
1,"(20, 20)",DEMetro,3.456055037456055,67.4222982546229,1.0247511632362452,224.03190303582684,5.932754278182983
1,"(5, 5)",DEMetro,0.7101027118228003,22.137125042385552,1.5050148089858628,7.391060157669388,4.675142049789429
1,"(50, -50)",DEMetro,28.180758888973948,109.00616903665141,1.0186803759056984,202.67784458324152,6.6425909996032715
