dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
15,-17.440835904851866,6.344877636630716e-05,-7.799778933533565
18,-44.307801491620985,1.551518951235789e-06,-19.815051213766218
30,-27.077545325058463,1.106051848423526e-05,-12.109446402132471
