dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
15,-17.373109664350153,6.443306099955218e-05,-7.769490838009099
18,-43.36116459819041,1.6912553004419848e-06,-19.391702325022223
30,-28.877923314806015,8.559009694906467e-06,-12.91459991618646
