dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
15,-34.655241080175905,4.136839057076597e-06,-15.498294966383312
18,-79.26557407882459,1.518280944959289e-07,-35.44864238315941
30,-57.57104960631283,5.450817251113728e-07,-25.7465560911456
