dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
15,-6.609993051327787,0.0027153453931370386,-2.9560787587140376
18,-5.17251670063055,0.006640451635651239,-2.3132197914725676
30,-8.875726922801139,0.0008901203334411178,-3.9693457498216747
