dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
15,-7.818548442265593,0.0014444680977857747,-3.496561160456191
18,-5.355001182478324,0.005865936126045787,-2.3948293327226575
30,-8.45041571747808,0.0010743454529205344,-3.7791407964827286
