dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
15,-31.17148655153058,6.311714100235911e-06,-13.940312577788575
18,-86.2895865434077,1.0812570530064544e-07,-38.58987625228214
30,-32.16509829614786,5.569528146050492e-06,-14.384669258629854
