alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.04655362568795228,0.02101150291596167,1.0045725560260823,896.2210931780211,0.8440682888031006,0.03498254616272559,0.01641744457365404,1.0031917195296374,833.404827856347,0.8284380435943604,0.05543170084888882,0.029778884955788894,1.0065164808333995,968.4605388623748,0.8507230281829834,0.04877409042993284,0.02655663493365128,0.005260739409974412,0.023667135711404823,0.011817775282617096,0.003416075871916551,4.223257182090611,3.4687052843881294
2,0.030878550731842813,0.016300225702301156,1.0042024069376618,836.5246245092375,0.9866790771484375,0.02102519590300525,0.011550976652351256,1.0034134310362162,800.217240541949,0.9715695381164551,0.04389429595076484,0.020861048315108297,1.0054023992932712,930.5244430665584,1.003080129623413,0.034567758167104966,0.020677165063952105,0.005762118334146658,0.019494108195773945,0.010967166313975067,0.004900412518318511,2.410674737593703,1.7400457308285437
5,0.02362171641231732,0.012215837297260487,1.0043373850388,786.4263625125209,0.983651876449585,0.019603644422917146,0.008447160213490209,1.002823356703336,767.2192631216388,0.9773855209350586,0.03614059237318053,0.02270115509204019,1.0058875406984558,846.8683371557422,1.0412261486053467,0.028490256734820876,0.017786076778964974,0.006995224413450116,0.01581467332565943,0.009799768298884204,0.005426952055586552,1.5302125168814267,1.108339444529168
7,0.024983130805004278,0.014074980485555973,1.005934308322797,741.5176104347731,0.983267068862915,0.01820398191107322,0.00904730073569614,1.004648764317958,689.4778507147219,0.9712893962860107,0.030403092402764176,0.01940937934572375,1.0072085478524244,816.167686142668,1.0310804843902588,0.02621337845502162,0.014946317732121867,0.00588535074279943,0.015310523429325242,0.007706354126594151,0.005089605453946309,1.9144246817718897,1.4940586989577105
10,0.02018974069501346,0.010240646576020007,1.0052323542384276,759.8121621543715,0.9875731468200684,0.016007785001428864,0.006816110255797366,1.0036605741277715,681.0164382014952,0.9701364040374756,0.028408198903749626,0.017240690774965213,1.0057272942999107,801.8772806316374,1.2973053455352783,0.022558716479534335,0.01754043426129974,0.0062864299705383455,0.01145903748055186,0.010098517505271555,0.005180223775942553,0.7982721897409206,0.26263729794814816
