alpha,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
0,0.10853217176844512,0.05453183418983063,1.0457244832881476,125.37228248905869,0.5485248565673828,0.08882520780626427,0.03401592077839936,1.0320808509988417,112.09154632261541,0.5424480438232422,0.13554611418082363,0.07207925186799605,1.0543094856021211,148.13302883371924,0.562347412109375,0.11020381232480121,0.02655663493365128,0.005260739409974412,0.05538910733964274,0.011817775282617096,0.003416075871916551,15.900270070886632,12.75479049374288
2,0.08839332477937412,0.05393920755533262,1.0635862685051332,92.80358295886447,0.5762600898742676,0.0765863693742963,0.030484574929686745,1.0446364888625534,79.60161113386587,0.5701313018798828,0.10785456272584067,0.07355970213713463,1.095544361455372,111.30313885785021,0.583249568939209,0.09660744122791969,0.020677165063952105,0.005762118334146658,0.05517399496403086,0.010967166313975067,0.004900412518318511,13.177493373227033,9.021042307112662
5,0.08105985751082234,0.050952901385868256,1.1065862282721968,63.59609072824286,0.7486231327056885,0.07336547022114309,0.034566976087679835,1.0853419762790453,43.006670117156574,0.7381958961486816,0.1187010588462176,0.0814543581162698,1.1342827714244266,75.28945068192532,1.434628963470459,0.09813090593834123,0.017786076778964974,0.006995224413450116,0.061405294898711923,0.009799768298884204,0.005426952055586552,11.485668566242518,9.509117838383064
7,0.08139302112957152,0.04933728427555816,1.126756609829819,54.67524320218285,0.5803892612457275,0.07254454836553526,0.04048093363589996,1.0902525947367019,32.92490465616371,0.5762901306152344,0.10017994274790533,0.07321209682062758,1.1434396484402434,79.06230695518555,0.5849077701568604,0.09433785229985822,0.014946317732121867,0.00588535074279943,0.05832606617152411,0.007706354126594151,0.005089605453946309,13.489686177985194,9.945704535050185
10,0.09957852720961595,0.061258470040822764,1.1211040130476253,38.72058564912765,0.5838055610656738,0.07506811960587853,0.04052335629971969,1.099655906642028,22.764872747044137,0.5771942138671875,0.14674934837040857,0.09670498572089267,1.1733983870774973,52.67344234293732,0.591768741607666,0.11282793328779736,0.01754043426129974,0.0062864299705383455,0.07270414059711125,0.010098517505271555,0.005180223775942553,15.157649011134625,12.085505530202404
