mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
4,0.1971211203523714,,,0.628149151802063,0.016623649755276262,0.016331993984598777,0.17194674436345725,,,0.6262134909629822,0.013007936495137052,0.01262688263762822,0.23051108599909084,,,0.7213226556777954,0.02441395093366186,0.02401544017987977,0.21280075138142798,0.1258073730420112,0.02938018449109453,0.019218857973892858,0.011804437540517668,0.0033365703406424995,0.019145656022131047,0.01178316433268676,0.003482904347148584,2.960954120821994,2.2221681776226085,2.113894312220167
6,0.26454975581800055,,,0.6288840770721436,0.022508674841516887,0.022402127253908333,0.17179764487771584,,,0.62623131275177,0.012409548898042324,0.0129743305118924,0.3337433820483524,,,0.6310442686080933,0.03669689049105662,0.03704885847644055,0.28097704371767074,0.1625432520065189,0.056313235794326275,0.023991322204583207,0.014455008038984037,0.005861092620793371,0.024054012005215574,0.014357171123179165,0.005856552296718606,2.103125313979638,1.627053995319445,1.655725141815859
15,0.9785080444713903,,,0.6290061473846436,0.0765559417750864,0.07590058190925639,0.7226662133500891,,,0.6271942257881165,0.05133868097418708,0.05317483972591163,2.6373214390416444,,,0.7254422307014465,0.22189348335077175,0.22698416212501651,1.5308249348104017,0.25734319180389464,0.11217155064628356,0.1238095720399315,0.013336034806301923,0.008519009563692052,0.12448814930026601,0.013559930112030319,0.009193924071824932,11.352983315905508,12.967885105384417,12.065383433846131
