correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,18.154393182973557,2.224968044627398e-17,3.3145235547108767
0.3,6.882011390126768,1.4640287207628178e-07,1.2564776264599722
0.5,7.538557132559948,2.6100587147579256e-08,1.376345930848182
0.9,8.488617946005137,2.3634521211698676e-09,1.549802510356728
0.99,7.539808884403693,2.6016177076393143e-08,1.3765744684219214
