correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-18.348868476936367,1.673121283588656e-17,-3.3500297231711698
0.3,-7.012220799809294,1.0359295791974878e-07,-1.2802505034208225
0.5,-5.890856841602207,2.1497076640642997e-06,-1.0755183917263886
0.9,-7.836884591699738,1.212675652618947e-08,-1.43081282381287
0.99,-12.565524319507425,2.936071117787179e-13,-2.294140372224656
