correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,16.63650748276964,2.2576399089234734e-16,3.0373968088054735
0.3,6.329541951320651,6.476059559644523e-07,1.1556109684711955
0.5,6.723713778894387,2.23476916039701e-07,1.2275765689695863
0.9,7.996354980872532,8.086820570746606e-09,1.4599280002808923
0.99,6.588652991756392,3.2124270110856494e-07,1.202917955719625
