correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-64.2764387237335,7.863918610143471e-33,-11.73521846836247
0.3,-80.31509763710135,1.274423563496348e-35,-14.663463561356757
0.5,-53.74483052494844,1.352462760907101e-30,-9.812418675935493
0.9,-90.0616689255283,4.659714220799944e-37,-16.442935879024635
0.99,-57.619733810970494,1.8289508059650494e-31,-10.51987598857055
