dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-4.728984988052342,0.00014605346656628722,-1.0574331897861067
5,-6.824327067127003,1.630879805866023e-06,-1.525965922278775
10,-6.269122250398491,5.094887776970006e-06,-1.4018183511147482
15,-6.959962436246155,1.2424748165302196e-06,-1.5562949128291448
30,-7.918645613010351,1.950067368554776e-07,-1.7706629880421636
