dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-3.3300546941646565,0.0035187044062592434,-0.7446228664944444
5,-10.338426043752527,3.070732363823868e-09,-2.3117423414184866
10,-42.27550102973745,2.936100116655845e-20,-9.45308940853553
15,-79.14729809484568,2.1029307618017527e-25,-17.69787387755145
30,-49.473624825036424,1.5188865729092106e-21,-11.062638820210259
