dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,2.4601913210705453,0.023638476005670494,0.550115503156875
5,-9.724727277592265,8.235318268447478e-09,-2.174515125534277
10,-34.839348488839626,1.1082726646839587e-18,-7.7903151512849975
15,-25.73318077402947,3.1222915340566784e-16,-5.754114148802055
30,-35.00653718029912,1.0132587223432197e-18,-7.827699679202264
