run_id,mu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
13,"(10, 10, 20, 30, 30)",Metro,0.03429537745389986,0.02301123008775599,3.8315826326564366,1.0077865031600666,1316.0990211332676,2.0106029510498047
