mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",DEMetro,0.26055740669480143,1.0113243819218363,202.985513928692,"[709750, 357127, 483134, 595860]",8
"(0, 10)",DEMetro,3.7678251898693125,1.038089925031208,240.21718090736053,"[709750, 357127, 483134, 595860]",10
"(0, 15)",DEMetro,7.56384445320948,1.0015771052402538,2686.477938897931,"[709750, 357127, 483134, 595860]",15
"(0, 20)",DEMetro,9.999960563747885,1.0017618893565563,2819.8218450824343,"[709750, 357127, 483134, 595860]",20
