mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds,mode_distance
"(0, 8)",HMC,0.06826436685657634,1.1830825583775908,15.918743982691709,"[190111, 394060, 277463, 664900]",8
"(0, 10)",HMC,0.01583349212739667,1.7328139253857189,6.03254702468182,"[190111, 394060, 277463, 664900]",10
"(0, 15)",HMC,0.07055882333110106,1.7327206130237591,6.034079703098311,"[190111, 394060, 277463, 664900]",15
"(0, 20)",HMC,0.03207749857936892,1.7328308004626887,6.029034747671159,"[190111, 394060, 277463, 664900]",20
