dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,-2.8402227203230117,0.008158858748603642,-0.5185513507532
5,-6.622877067481392,2.9296998724992773e-07,-1.2091663884810742
10,-13.563315522533339,4.374684677604372e-14,-2.476311288750493
15,-17.42001071685345,6.684954524514693e-17,-3.180444273867458
30,-19.616344588455323,2.773446036981968e-18,-3.581438142297125
