dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,-4.339577235556963,0.00015803947158120907,-0.7922947806501528
5,-38.45897500635929,1.9431400728608482e-26,-7.0216160498367906
10,-77.61673604796225,3.4181988438245295e-35,-14.1708123911311
15,-85.1234057727777,2.3768768620986677e-36,-15.541336504471941
30,-115.95379962421853,3.1215770728031706e-40,-21.170170560872847
