dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-12.998106662489448,1.2697355192357993e-13,-2.37311874130122
5,-114.39561238850287,4.6175033196363415e-40,-20.885685794933487
10,-61.30392694282353,3.0744184042299467e-32,-11.192514550077721
15,-27.2156529342207,3.3726201358288026e-22,-4.96887567643478
30,-11.66281165566172,1.8049680691021592e-12,-2.1293283425800325
