dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-0.8403435533425216,0.4891672290403769,-0.48517257673407155
3,-2.155514243653365,0.16389112561212357,-1.244486728815343
5,-3.9430108838438604,0.058712277115100305,-2.276498395204877
8,-11.657793654851897,0.007277897132000956,-6.730630304785854
15,-4.495823693723308,0.04608159322002158,-2.5956650198002493
30,-7.188613596679853,0.01880709633379613,-4.150347995143317
