run_id,nu,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
19,1,HMC,3.3247861801949155,0.04848080373325579,-0.3059727264669357,1.261633669945755,1547.8354635765718,2.2301793098449707
19,2,HMC,0.17913829641895512,0.015754366083024933,2.296418181395936,1.0039123881194498,1436.3259915168173,1.5529718399047852
19,3,HMC,0.09786188920884278,0.0182141944334061,2.9645307364556515,1.0030367039595327,2059.2918774113305,1.5397088527679443
19,5,HMC,0.03308853200476208,0.014003575419785036,-0.32285778111905766,1.0008112706881256,2481.0282810317217,1.5055809020996094
19,30,HMC,0.046794372064168074,0.01500488405589381,4.088599253095759,1.0040827108774164,2436.4651738463735,1.5371403694152832
