nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,0.5893958784140418,0.5649865155488116,0.15218136142805838
2.5,-2.015981209558071,0.06341106619446946,-0.5205241100590329
3.0,-1.0695504814261618,0.3029161524384726,-0.27615674683277663
4.0,-1.1068483974093835,0.28701569419530315,-0.2857870273295274
10.0,-1.651386680295591,0.12090380530142948,-0.4263862073955717
50.0,0.4897798176994076,0.6318752246173412,0.12646060515055402
