nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-2.1647542558718906,0.048173495195203926,-0.5589371454415641
2.5,-1.8618601102998016,0.08374592590689606,-0.48073021334393573
3.0,-1.2331339300790531,0.23783062689143286,-0.3183938116559649
4.0,-1.9577008435242316,0.07050321920330213,-0.5054761842550374
10.0,-0.42937784094618703,0.674182704278024,-0.11086488181433862
50.0,2.986726935162122,0.009806086462384789,0.7711695786368011
