nu,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2.1,-1.9742744001337567,0.06841615266724825,-0.5097554581707785
2.5,1.3444405096229592,0.20018589281489435,0.3471330469157556
3.0,1.1099427239479938,0.2857251268737584,0.2865859790063117
4.0,3.536173496886266,0.0032900458144314894,0.9130360708493702
10.0,3.113381282677524,0.007626936143517463,0.803871590546929
50.0,4.647254054999581,0.0003770431140904915,1.1999158373738843
