run_id,b,sampler,wasserstein_distance,mmd_rff,swd_zscore,r_hat,ess,runtime
20,0.5,HMC,0.025551013480953365,0.01354197155273857,2.1647825123045514,1.0025768514414681,1784.7889474073784,1.6066162586212158
20,1.0,HMC,0.1028042322386099,0.03307470822537591,5.643830131461079,1.0048493040108337,1570.5707260841675,1.591059684753418
20,2.0,HMC,0.09519591588338061,0.02479502873156156,0.6474786715242119,1.001001763931937,2101.238316435194,1.585442066192627
20,5.0,HMC,0.3538153371672875,0.015288819209996139,3.5121079869527185,1.005718827461665,1746.1523970449996,1.5888316631317139
