means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,1.5604275339278313,1.0476148070154487,89.62863780385703,12
"(5, -5)",DEMetro,1.3294875197577765,1.0099883103894791,127.30695638518242,10
