nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-7.668202896604102,1.8680524763533985e-08,-1.4000159006655073
3.0,-2.0957960649503145,0.044941348210583563,-0.3826382602346165
4.0,-5.61321505172017,4.624403280682373e-06,-1.0248281679848883
10.0,-21.20900566225828,3.3259316747806775e-19,-3.872216941157885
50.0,-19.527981393723206,3.1333410840958902e-18,-3.565305303961124
