nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-324.35594109470384,3.5518563744764413e-53,-59.219021866128735
3.0,-331.1721089414807,1.9435638549920973e-53,-60.4634781612691
4.0,-280.6452314915817,2.360223109533678e-51,-51.23857464806617
10.0,-215.14287889205318,5.234432160628577e-48,-39.279535951926526
50.0,-78.56111824705017,2.4108984593439047e-35,-14.343232202246698
