correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-84.68920339741695,2.2329196390251795e-20,-21.86665829078456
0.3,-65.92533290486041,7.38116434505627e-19,-17.021847762246946
0.5,-68.03074526861738,4.75928861710519e-19,-17.56546289702894
0.9,-56.610606262753265,6.180601683196127e-18,-14.616795684956578
0.99,-39.375156499499404,9.666971180991091e-16,-10.16662169179146
