correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-1.9616731960834712,0.06999777812570389,-0.5065018412755173
0.3,2.35115723076201,0.033888597628444705,0.6070661866037609
0.5,2.4925721784799544,0.02583463644430495,0.6435793690981869
0.9,6.5353640007113105,1.32247265597389e-05,1.6874237290772254
0.99,5.525295563612884,7.477334166196749e-05,1.4266251800497616
