dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,2.7440506706853407,0.015828785242565473,0.7085108365809079
5,11.489101702137166,1.6316082926867015e-08,2.9664733036840354
10,37.64535446548016,1.8032091592485214e-15,9.719988727125312
15,106.7036985535193,8.830974490909404e-22,27.550776498434445
30,79.00114429038399,5.898888720102393e-20,20.39800774453242
