dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-1.0365848217194729,0.31750297780796377,-0.26764505009672684
5,-11.068213026112025,2.6207052925564463e-08,-2.857800314827191
10,-36.28056415445352,3.0090734123264687e-15,-9.367601384080551
15,-97.173407933961,3.2669089973152328e-21,-25.09006604149671
30,-59.04856696983333,3.4329830875496495e-18,-15.246274432771855
