mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.07385211133741322,1.0318221883369034,668.5504753094757,5.900498390197754
6,HMC,0.037393512147759864,1.0591833417119632,270.0403717716802,5.83392333984375
7,HMC,0.2865783516462215,1.1465190785738928,90.19605707721615,5.995920181274414
8,HMC,0.4708423228963234,1.3745331042681515,43.52771392469165,5.830864667892456
9,HMC,0.4379213816740264,1.4780996122467376,37.85220202056328,6.1380462646484375
10,HMC,3.063048035179076,1.6749909137553642,31.563774592176756,5.946780443191528
11,HMC,2.6971941270221285,1.6680769128697437,31.707189997915975,5.996832847595215
12,HMC,3.0158318769802603,1.6658545804675244,31.810277176609443,5.881025552749634
13,HMC,3.7992914992946014,1.67460552688968,31.609809052906826,6.2269041538238525
14,HMC,4.21822403186052,1.6745329033608007,31.615047237806795,6.1125640869140625
15,HMC,4.455442470214189,1.674653433516199,31.70569655522149,5.868361473083496
16,HMC,4.702267786647365,1.6745490940566923,31.687233556620193,5.948487281799316
17,HMC,5.070947438876711,1.6744898213465704,31.628637451887343,5.831479549407959
18,HMC,5.374494258264967,1.6744398902005817,31.622092853225062,6.180342197418213
19,HMC,5.735278180277517,1.6747284419950725,31.65189149986747,6.032485723495483
20,HMC,6.024236353698978,1.6747006979619268,31.606949685080277,5.890890598297119
