a,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
1,0.19581934444305582,0.02021380657457473,2.670225431412134,1.0060874000508302,1687.8363604556102,2.321716916561127,0.09876191304034083,0.01099709130520231,3.4866159552193654,0.007716688919672526,391.6599723649277,0.1450846370185826,2.6702254314121348,1.3523312901592122
2,0.1771567241696907,0.021040843251578838,1.533715237059923,1.0074644594217304,1190.0770309979694,2.3559181451797486,0.09890240475812623,0.008839914032171855,2.3765314247828315,0.008825014401962953,419.0172533856784,0.16551351243816492,1.5337152370599223,2.222569044937188
3,0.2748277462989415,0.018440703446657096,0.7559397235068862,1.005993832538024,1090.3739867751542,2.4182740330696104,0.3472094403887567,0.006744656367309957,2.9566068107140215,0.0031949646580767908,211.85723837159583,0.1576700887089287,0.7559397235068858,1.079334847338368
5,0.5849770277235913,0.02380954920750016,3.056975658168505,1.007223944586277,867.5342649653978,2.396325373649597,0.41779969045320825,0.009060844008152335,3.3652038428205215,0.003886597859371148,223.00913099424835,0.13278751905879163,3.056975658168507,1.7183548512110343
