correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-26.65544884671055,1.6269573616412452e-16,-5.960339559201316
0.3,-17.788398206134598,2.650064730774503e-13,-3.977606759975228
0.5,-23.64868401460285,1.4838621583130563e-15,-5.28800650350646
0.9,-33.37821546712549,2.4703768412606262e-18,-7.463595875212749
0.99,-19.715426235312727,4.1319144368580494e-14,-4.408503326754202
