correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-10.623102314129628,1.9706423420125683e-09,-2.375397890632917
0.3,-23.423871678732148,1.7689743992141003e-15,-5.237736936987719
0.5,-15.8051710981043,2.186441163293681e-12,-3.5341436971376208
0.9,-5.887478886807804,1.1410766474199442e-05,-1.316480300699704
0.99,4.069949750129904,0.0006530570386644598,0.9100684306298749
