correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-42.621865352524914,2.5183141571853365e-20,-9.530538825608874
0.3,-83.40250570528562,7.796318489443082e-26,-18.649367225083267
0.5,-97.18000166900853,4.296869506566292e-27,-21.73010897854461
0.9,-12.750732662039464,9.235291134142211e-11,-2.8511504995247092
0.99,0.48442032037022453,0.6336247638848407,0.10831967660300482
