correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-11.074395766243674,9.926657552482498e-10,-2.4763101743056724
0.3,-9.916581593214838,6.022330343811835e-09,-2.2174150546851545
0.5,-16.06750710540941,1.6327116901581075e-12,-3.5928038116656316
0.9,-10.754879119488544,1.6095436388758255e-09,-2.4048640800969467
0.99,-11.148773375018651,8.883600463409069e-10,-2.492941513228146
