correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-134.32722491941166,9.241841087614904e-30,-30.03648061487082
0.3,-194.97014152807503,7.828042593754819e-33,-43.59664900395305
0.5,-109.59229756672157,4.395203296101836e-28,-24.50558271695742
0.9,-253.30487872267682,5.427749353709716e-35,-56.640692785624545
0.99,-187.25648629059017,1.6849291029323072e-32,-41.87182325735171
