correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,15.502246936946094,3.0794672382370672e-12,3.466407795499936
0.3,8.837535894106257,3.704400982577223e-08,1.9761331012815972
0.5,4.7147045541721715,0.00015083386843130778,1.0542399876956814
0.9,2.5953806244994917,0.017759371526689115,0.5803447503866719
0.99,4.950820963244907,8.873662872136352e-05,1.10703722182466
