mode_distance,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
10,1.3666310952800766,0.09193127733496596,1.1603022201243696,0.30108490447458175,88.33518747410831,53.94795705794091
12,2.4677767515371887,2.7619290118215387,1.0999236885706547,0.12663316428046492,90.72027363915882,39.62974444514022
