mode_distance,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
10,1.7025337904220241,0.9063616610806634,1.4113485640215393,0.28891225801013043,75.75638041754334,110.17604364056729
12,4.03763303621318,0.9809404894043199,1.72513014144235,0.07388326455568382,6.409108092023361,0.4007980213861418
