mode_distance,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
10,3.553675945065629,0.3546650332494606,1.727367911557377,0.025752016901332116,6.299580145521125,0.09381732587326685
12,4.297611022496296,0.027263639270857315,1.736892896117818,0.003785719519681756,6.276562996009168,0.03906199365765376
