mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,4.349059517363355,0.00015396831321383918,0.7940260005308134
4,5.8482694485592575,2.417036429847637e-06,1.0677430331147346
6,5.627674713718505,4.4431004752675294e-06,1.0274681290016843
8,6.731404757003661,2.1891835741024347e-07,1.2289807430361621
10,7.168631966147517,6.854288857615328e-08,1.3088071447705352
12,14.808329947182317,4.67822640078116e-15,2.70361878368368
