mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,3.521300005053094,0.0014413737536691073,0.642898481503545
4,4.768018202027477,4.8323135515046726e-05,0.8705170412818912
6,5.832578591652757,2.523774234906424e-06,1.064878287689976
8,6.976864323174579,1.1377335722403454e-07,1.2737953234852433
10,7.077982945434715,8.705030853306406e-08,1.2922569736171503
12,14.604160152329989,6.6822543790903496e-15,2.6663426496164058
