mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-1.6642942012227384,0.10682374262285865,-0.30385715877824526
4,-3.1658431906259583,0.003620402545120843,-0.5780012430099883
6,0.15275731551082383,0.8796475708960282,0.027889542509737335
8,0.7511490992649155,0.45861544005307786,0.13714043523902714
10,-1.115105531001968,0.2739610878131046,-0.2035894844428514
12,0.7523831875240697,0.4578846186681238,0.1373657478981908
