dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,0.7015647142165683,0.5555970864306413,0.4050485766068786
3,0.399836552841496,0.727937451499894,0.23084574141488975
10,-4.499989951278879,0.04600209948471298,-2.5980704097214717
30,-6.949945105049279,0.020081665859011104,-4.012552677253323
50,-15.599150932127095,0.004084425289539476,-9.006173989793181
