dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,1.2033641631389325,0.35195065988466256,0.6947626235214114
3,1.0088715244612951,0.4192501960647269,0.5824722462254769
10,1.0244141607648267,0.41336679757453476,0.5914457914792373
30,2.011679182511652,0.18192332270258335,1.1614435175462687
50,2.0810288792923006,0.1729097803722276,1.201482583650795
