correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,-7.090915393474885,5.4136530330761e-06,-1.8308664818862694
0.3,-3.401372287016128,0.004301133979125743,-0.8782305481243265
0.5,-4.723455007085224,0.00032639646853587596,-1.219590838600074
0.9,-4.974766572014133,0.00020384201108969788,-1.2844792056453398
0.99,-6.6226904717502855,1.146072787420256e-05,-1.7099713269450263
