correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-1.0666327042890629,0.3041869705248506,-0.27540338001544806
0.3,-0.18066260565074335,0.8592215946071132,-0.04664688419785113
0.5,-2.78421448071372,0.01462764490710815,-0.7188810877382512
0.9,-0.4607506973682149,0.6520533528241022,-0.11896531851070331
0.99,-2.7475000677933776,0.015721963086718423,-0.7094014670845
