correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,-29.237442517785926,2.9226642531757965e-17,-6.537690895801193
0.3,-38.898301797635796,1.4037608457889815e-19,-8.69792470288159
0.5,-37.88248467937792,2.3067312658525025e-19,-8.470781089968334
0.9,-33.06257495927233,2.9505409824243934e-18,-7.393016512011528
0.99,-17.384410925429943,4.002795713435786e-13,-3.887272457805138
