mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,5.611844936909186,2.0657802061666116e-05,1.2548466758116958
8,138.83706811042563,4.937831101121231e-30,31.044912209167997
10,181.65960746672963,2.998057530024257e-32,40.62032310615358
12,173.2225178474359,7.396747876719326e-32,38.73373251405372
15,122.34079318465714,5.447174228281981e-29,27.356232998213635
18,223.7558338840147,5.725413321604153e-34,50.03332549268076
