mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,105.61239642673516,8.86625033778125e-28,23.615649767683568
8,148.00776776911889,1.4662177596340889e-30,33.09554299297522
10,122.4029320021796,5.394935688370878e-29,27.3701276602158
12,155.70710749895213,5.598507588274145e-31,34.81716769475242
15,89.96506668213071,1.8552102599990605e-26,20.116800470154573
18,137.89630964246481,5.618058636414619e-30,30.8345522206911
