mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,144.95185599820272,2.1787491281436947e-30,32.412220347674186
8,184.81556181822717,2.1616898365598772e-32,41.326015952537055
10,198.64795170061757,5.4893571948169304e-33,44.419032359367584
12,195.63894545657536,7.33516114940033e-33,43.74619810872761
15,149.49988503996926,1.2119800123226803e-30,33.42919055777751
18,243.74317842515998,1.12729436967494e-34,54.50263160105178
