mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
5,9.05765810893712,2.5283271322966376e-08,2.0253539248535595
8,0.08338641556200987,0.9344165699651625,0.01864576935967004
10,-0.10570148717856304,0.9169271851952882,-0.02363557106540894
12,0.7521136339047684,0.46119930254261565,0.16817772122154526
15,1.5489299716553184,0.1378947714112185,0.3463512709008114
18,-1.966070238102954,0.06407485472808094,-0.43962667009374023
