mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,Metro,0.03982159268078529,1.0060356046886196,2590.0329888771817,4.40622091293335
6,Metro,0.04529397994779821,1.0120976474515926,1591.4655057993211,4.390573740005493
7,Metro,0.023562473539798085,1.0217564647738635,818.1788829382546,4.420453786849976
8,Metro,0.048127323581504,1.0372809634381546,415.41018550325055,4.4567859172821045
9,Metro,0.21240796850837942,1.1585008220502964,85.80995011203873,4.878834009170532
10,Metro,0.3488654912502175,1.2293310286862231,62.0864345222442,4.726191997528076
11,Metro,1.9984482624339097,1.3951839154074293,42.42166564051362,4.370985984802246
12,Metro,4.409669598121005,1.6001446171961817,33.50021685194067,4.452945947647095
13,Metro,4.570232438977643,1.6598120155461153,32.13298720945982,4.584883213043213
14,Metro,5.612755423887144,1.6794417066454825,31.68973612360791,4.477276802062988
15,Metro,5.996025045683389,1.6794417066454825,31.68973612360791,4.702115058898926
16,Metro,6.359808414897403,1.6794417066454825,31.68973612360791,4.4688169956207275
17,Metro,6.823431980389357,1.6794417066454825,31.68973612360791,4.744963884353638
18,Metro,7.21628398166574,1.6794417066454825,31.68973612360791,4.427313327789307
19,Metro,7.6292576733999145,1.6794417066454825,31.68973612360791,4.684877634048462
20,Metro,8.019281021152711,1.6794417066454825,31.68973612360791,4.735143423080444
