nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.390618816126448,1.0152610391113324,2415.3414409113316,7.528632879257202
2,DEMetro,0.12375645643932753,1.006537791140584,4315.9984236124765,7.380974292755127
3,DEMetro,0.0502488060374575,1.00344043006041,5617.948906998421,7.893229722976685
5,DEMetro,0.01815149738583066,1.0030563257382525,7150.848794884553,7.868737697601318
30,DEMetro,0.01129863220966593,1.0015163072873086,8942.029577989955,7.233214378356934
